year,month,day,hour,windspeed_100m,winddir_100m,temp_100m,wpd,season,datetime,winddir_bin,power_kw
2017,8,10,15,6.17,199.9,27.37,143.8671317125,Summer,2017-08-10 15:00:00,180,350
2017,8,10,16,9.09,188.38,27.78,460.0422752625,Summer,2017-08-10 16:00:00,180,1400
2017,8,10,17,6.99,199.38,27.59,209.18841063750003,Summer,2017-08-10 17:00:00,180,600
2017,8,10,18,7.84,195.15,27.39,295.15781119999997,Summer,2017-08-10 18:00:00,180,950
2017,8,10,19,7.15,209.1,26.22,223.88459843750005,Summer,2017-08-10 19:00:00,180,600
2017,8,10,20,6.45,201.55,26.47,164.35587656250004,Summer,2017-08-10 20:00:00,180,350
2017,8,10,21,9.11,191.02,26.3,463.0855439875,Summer,2017-08-10 21:00:00,180,1400
2017,8,10,22,7.76,193.26,26.23,286.2142528,Summer,2017-08-10 22:00:00,180,950
2017,8,10,23,6.21,201.42,26.22,146.68337486250002,Summer,2017-08-10 23:00:00,180,350
2017,8,11,0,5.7700000000000005,210.2,25.88,117.66127021250004,Summer,2017-08-11 00:00:00,210,350
2017,8,11,1,2.35,192.65,25.55,7.948948437500001,Summer,2017-08-11 01:00:00,180,0
2017,8,11,2,2.8000000000000003,212.13,26.07,13.445600000000004,Summer,2017-08-11 02:00:00,210,0
2017,8,11,3,1.24,256.08,26.64,1.1678072,Summer,2017-08-11 03:00:00,240,0
2017,8,11,4,5.51,210.21,27.31,102.4615424875,Summer,2017-08-11 04:00:00,210,350
2017,8,11,5,2.51,247.04,26.62,9.685616237499998,Summer,2017-08-11 05:00:00,240,0
2017,8,11,6,4.12,203.26,26.76,42.8348984,Summer,2017-08-11 06:00:00,180,80
2017,8,11,7,2.32,147.52,26.75,7.6483903999999985,Summer,2017-08-11 07:00:00,120,0
2017,8,11,8,0.8300000000000001,193.65,27.29,0.3502195375000001,Summer,2017-08-11 08:00:00,180,0
2017,8,11,9,1.78,139.81,27.81,3.4543481000000007,Summer,2017-08-11 09:00:00,120,0
2017,8,11,10,3.79,176.22,28.61,33.3444626375,Summer,2017-08-11 10:00:00,150,80
2017,8,11,11,3.21,183.18,28.96,20.259148612500002,Summer,2017-08-11 11:00:00,180,0
2017,8,11,12,9.91,175.64,27.69,596.1108909875,Summer,2017-08-11 12:00:00,150,1750
2017,8,11,13,5.5200000000000005,185.55,28.21,103.02042240000004,Summer,2017-08-11 13:00:00,180,350
2017,8,11,14,6.6000000000000005,168.83,27.58,176.09130000000007,Summer,2017-08-11 14:00:00,150,600
2017,8,11,15,7.73,183.72,27.5,282.90757416250005,Summer,2017-08-11 15:00:00,180,950
2017,8,11,16,6.43,179.9,27.31,162.8317205375,Summer,2017-08-11 16:00:00,150,350
2017,8,11,17,5.83,197.95,27.06,121.37011328750002,Summer,2017-08-11 17:00:00,180,350
2017,8,11,18,5.8100000000000005,188.83,27.37,120.12530136250004,Summer,2017-08-11 18:00:00,180,350
2017,8,11,19,6.98,187.98,27.46,208.29189010000007,Summer,2017-08-11 19:00:00,180,600
2017,8,11,20,6.37,187.08,27.36,158.31584746250002,Summer,2017-08-11 20:00:00,180,350
2017,8,11,21,7.07,198.4,26.86,216.45336133750004,Summer,2017-08-11 21:00:00,180,600
2017,8,11,22,5.93,192.36,25.92,127.7233124125,Summer,2017-08-11 22:00:00,180,350
2017,8,11,23,7.22,188.35,25.95,230.5248169,Summer,2017-08-11 23:00:00,180,600
2017,8,12,0,5.87,210.55,24.77,123.88547683750002,Summer,2017-08-12 00:00:00,210,350
2017,8,12,1,7.88,222.83,25.28,299.69862159999997,Summer,2017-08-12 01:00:00,210,950
2017,8,12,2,2.76,82.74,25.14,12.877552799999998,Summer,2017-08-12 02:00:00,60,0
2017,8,12,3,2.88,170.54,25.08,14.6313216,Summer,2017-08-12 03:00:00,150,0
2017,8,12,4,2.72,162.34,26.21,12.325734400000004,Summer,2017-08-12 04:00:00,150,0
2017,8,12,5,2.75,191.75,26.68,12.738085937500001,Summer,2017-08-12 05:00:00,180,0
2017,8,12,6,1.58,120.21,26.12,2.4158911000000005,Summer,2017-08-12 06:00:00,120,0
2017,8,12,7,4.46,142.03,26.44,54.338878300000005,Summer,2017-08-12 07:00:00,120,80
2017,8,12,8,3.31,135.71,27.99,22.212123237500002,Summer,2017-08-12 08:00:00,120,0
2017,8,12,9,6.890000000000001,151.98,26.8,200.33819601250008,Summer,2017-08-12 09:00:00,150,600
2017,8,12,10,1.84,136.45,27.08,3.8155712000000004,Summer,2017-08-12 10:00:00,120,0
2017,8,12,11,4.19,167.28,26.4,45.05553613750002,Summer,2017-08-12 11:00:00,150,80
2017,8,12,12,2.89,151.71,25.87,14.784261012500004,Summer,2017-08-12 12:00:00,150,0
2017,8,12,13,2.27,209.29,25.41,7.164463337500001,Summer,2017-08-12 13:00:00,180,0
2017,8,12,14,3.77,166.76,25.47,32.8193627125,Summer,2017-08-12 14:00:00,150,80
2017,8,12,15,4.6000000000000005,165.93,25.81,59.61830000000002,Summer,2017-08-12 15:00:00,150,180
2017,8,12,16,3.1,172.5,25.54,18.246987500000003,Summer,2017-08-12 16:00:00,150,0
2017,8,12,17,3.74,150.08,25.42,32.04209470000001,Summer,2017-08-12 17:00:00,150,80
